CSKU,1C code,Item name,in case,coif,arge_group,category,brand,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22
703975,81577654,BAM Extra White 12x100ML,12.00000,1.00000,expensive,oral care,BAM,0.00900,0.01530,0.01914,0.01327,0.01433,0.01477,0.02179,0.02015,0.02020,0.02104,0.01438,0.00904,0.00445,0.01138,0.00348,0.01045,0.00745,0.01874,0.01707,0.00776,0.01173,0.00988,0.00953,0.01045,-0.00490,0.01914,0.01790,0.00767,0.00004,0.01341,0.00904,0.01504,0.00873,0.00745,0.01217,0.00992,0.00467,0.00763,0.00785,0.00573,0.00423,0.00366,-0.00115,0.00026,0.00935,,-0.00004,-0.00009,,-0.00379,-0.00022,-0.00035,-0.00031,-0.00004,-0.00088,,,
738047,81758987,BAM 3D WHITE CHARCOAL 12*100ML,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026,0.00970,0.00873,0.00587,0.00684,0.01032,0.00807,0.01645
738046,81758988,BAM 3D WHITE COCONUT OIL 12*100ML,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00688,0.00494,0.00688,0.00895,0.00410,
739467,81766008,BAM FRSH&CLN A-TOBACCO 12*100ML,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026,0.00507,0.00269,0.00128,0.00146,0.00221,0.00128,0.00741
739464,81766005,BAM FRSH&CLN EXTRA FRESH 12*100ML,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026,0.00181,0.00190,0.00150,0.00141,0.00212,0.00247,0.00772
739466,81766007,BAM FRSH&CLN A-TEA&COFFEE 100ML EE CCAR,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026,0.00472,0.00309,0.00132,0.00154,0.00273,0.00119,0.00723
739463,81766004,BAM FRSH&CLN HERBAL FRESH  100ML EE CCAR,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00463,0.00265,0.00256,0.00582,0.00190,0.00348,0.00322,0.00745
739465,81766006,BAM FRSH&CLN PROTECT&CLN 100ML EE CCAR,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00445,0.00287,0.00318,0.00159,0.00150,0.00313,0.00115,0.00811
700237,81759872,BAM 3DW LUXE PEARLGLOW 75ML EE CCAU,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00477,0.00904,0.00781,0.00202,0.00314,0.00579,0.00669,0.00702,0.00917
737850,81668949,BAM 3D ENAMEL 12x75ML,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,0.00190,0.01693,,0.00741,0.00309,0.01746,0.01887,0.00428,0.01438,0.00736,0.01658,0.00957,0.00595,0.01380,0.01160,0.01680,0.01003,0.00533,0.00288,0.00394,0.00487,0.00444,0.00232,0.00933,0.00103,0.00268,0.00450,0.00205,0.00192,0.00291,0.00298,0.00533,0.00189,,,-0.00020,,,0.00324,0.01268,0.00937,0.00473,0.00354,0.00341,-0.00053,
737851,81668950,BAM 3D Sens 12x75ml,12.00000,1.00000,expensive,oral care,BAM,,,,,,,,,,,,,0.00190,0.01707,0.00119,0.01663,0.00675,0.01954,0.01641,0.00445,0.01411,0.01050,0.01226,0.00983,0.00842,0.01566,0.00366,0.00044,,0.01254,0.00357,0.00722,0.00927,0.00685,0.00510,0.01394,0.00288,0.00453,0.00725,0.00179,0.00195,0.00394,0.00473,0.00156,,,,,,,0.00291,0.00513,0.00556,0.00278,0.00311,0.00573,0.01946,0.00374
703400,81579806,BAM 3D Luxe Perfection 12x75ML,12.00000,1.00000,expensive,oral care,BAM,0.00470,0.00722,0.01377,0.00401,0.01814,0.00900,0.01824,0.01221,0.01599,0.00930,0.00384,0.01331,0.00569,0.01834,0.00801,0.01407,0.00976,0.02039,0.02102,0.00907,0.01930,0.01215,0.01178,0.01711,0.00933,0.02165,0.00023,,,0.01559,0.00523,0.00741,0.01102,0.00761,0.00457,0.01688,0.00523,0.00702,0.01410,0.00957,0.00851,0.00576,0.00235,,,,,0.00669,,,0.00659,0.01132,0.01056,0.01072,0.01218,0.01734,0.01996,0.02410
700232,81407647,BAM 3D LUXE GLAMOUR 12x75ML,12.00000,1.00000,expensive,oral care,BAM,0.00639,0.00831,0.01440,0.00771,0.01804,0.01145,0.02423,0.01241,0.02092,0.00735,0.02079,0.01165,0.00688,0.01903,0.00735,0.01152,0.01149,0.02615,0.02062,0.00841,0.01503,0.01218,0.01268,0.01784,0.00662,0.02353,0.01566,0.02135,0.01999,0.01384,0.01049,0.01513,0.01059,0.01291,0.00738,0.02711,0.00579,0.00543,0.01347,0.00950,0.00596,0.01182,0.01102,0.00950,0.00079,-0.00010,,-0.00017,,,,,,,,,,
738095,81680087,OR/B ProExp Prof Protect 500ml,6.00000,1.00000,oral care,oral care,OR/B,,,,,,,,,,,,,,,,,,,,,,,0.00625,0.00338,0.00006,0.00831,0.01219,0.01219,0.01275,0.00825,0.01206,0.01144,0.01231,0.00894,0.00963,0.01294,0.00619,0.01350,0.01206,0.00888,0.01244,0.02350,0.01138,0.00531,0.00850,0.00944,0.01306,0.01631,0.00644,0.00894,0.00994,0.00725,0.01100,0.01075,0.00838,0.01525,0.01725,0.01263
703009,,OR/B ProExp Clinic Floss25m,12.00000,1.00000,oral care,oral care,OR/B,0.00884,0.01301,0.01726,0.00539,0.01760,0.01201,0.01537,0.01226,0.00990,0.01359,0.02166,0.01298,0.00698,0.02833,0.01156,0.02029,0.02288,0.01351,0.01801,0.01696,0.03308,0.01359,0.02863,0.02057,0.02241,0.03230,0.02474,0.01340,0.02847,0.02002,0.03292,0.02294,0.02733,0.02002,0.02852,0.03469,0.00904,0.00011,0.00006,,,,,,,0.01443,0.01879,0.00003,,,,,,,,,,
701210,75073696,OR/B 3D White 40med,96.00000,1.00000,oral care,oral care,OR/B,0.00261,0.00381,0.00587,0.00295,0.00723,0.00448,0.00698,0.00592,0.00689,0.00573,0.00842,0.00417,0.00439,0.00923,0.00406,0.00548,0.00539,0.00450,0.00876,0.00756,0.00862,0.00726,0.01056,0.00600,0.00392,0.00834,0.00812,0.00253,0.00581,0.00542,0.00570,0.00759,0.00934,0.00203,0.00537,0.01106,0.00417,0.00228,0.00609,0.00478,0.00414,0.00409,-0.00211,0.00537,0.01384,0.00550,0.00692,0.01073,0.00214,0.00492,0.00840,0.00726,0.00828,0.00578,0.01026,0.00122,,-0.00003
701232,81309771,OR/B Classic 40 Med DUO,96.00000,1.00000,oral care,oral care,OR/B,0.08639,0.11781,0.35261,0.09723,0.30154,0.23107,0.30755,0.14958,0.38103,0.09702,0.23057,0.13377,0.09380,0.33532,0.09079,0.18887,0.24286,0.11771,0.18537,0.19332,0.35200,0.02869,0.22485,0.17525,0.12755,0.42212,0.13411,0.21717,0.21022,0.18326,0.14740,0.01079,0.11487,0.37836,0.22974,0.36952,0.17503,0.15674,0.14378,0.14951,0.11754,0.21806,0.16346,0.26204,0.16313,0.15635,0.03864,0.36474,0.08796,0.20116,0.15118,0.15212,0.15768,0.51269,0.41216,0.13956,0.20411,0.13917
703985,75045149,OM009 OB ProExp AiO 40M 2ct EE CEN TR,72.00000,1.00000,oral care,oral care,OR/B,0.00731,0.00548,0.01659,0.00856,0.01195,0.00959,0.01336,0.01020,0.01134,0.01473,0.01379,0.01182,0.00923,0.01212,0.00639,0.00795,0.00728,0.00751,,,0.00006,0.00873,0.01284,0.00895,0.00589,0.01535,0.00606,0.00912,0.00862,0.00667,0.00990,0.01329,0.01095,0.00762,0.01184,0.01273,0.00940,0.01868,0.01979,0.01162,0.01279,0.01796,0.01585,0.01573,0.01863,0.00984,0.03503,0.04448,0.01390,0.00562,0.00250,-0.00100,0.00206,0.00006,-0.00345,0.00217,0.00006,
702647,75058755,OR/B Anti Bac 40 Med,96.00000,1.00000,oral care,oral care,OR/B,0.00042,0.00061,0.00081,0.00072,0.00172,0.00083,0.00231,0.01188,0.00942,0.00770,0.01187,0.00881,0.00398,0.00236,0.00453,0.00603,0.00840,0.00381,0.00075,0.00737,0.00136,0.00036,0.00067,0.00264,0.00100,0.00167,0.00100,0.00106,0.00111,0.00050,0.00106,0.00128,0.00100,0.00186,0.00117,0.00142,0.00017,0.00114,0.00070,0.00106,0.00158,0.00033,0.00078,0.00183,0.00036,,0.00003,,,,,,,,-0.00078,0.00125,0.00108,
703010,80209957,OR/B ProFlexClinic 38Med,96.00000,1.00000,oral care,oral care,OR/B,0.00181,0.00106,0.00150,0.00164,0.00211,0.00626,0.00589,0.00336,0.00239,0.00217,0.00206,0.00147,0.00120,0.00317,0.00092,0.00081,0.00206,0.00420,0.00214,0.00247,0.00314,0.00200,0.00322,0.00156,0.00103,0.00378,0.00236,0.00178,0.00170,0.00039,0.00225,0.00209,0.00228,0.00050,0.00183,0.00270,0.00078,0.00128,0.00278,0.00175,0.00108,0.00042,0.00114,0.00158,0.00284,0.00053,,,,,,-0.00019,0.00047,,-0.00106,0.00103,,-0.00003
703307,80232424,OR/B Complete 5 WyClean 40med,96.00000,1.00000,oral care,oral care,OR/B,,0.00545,0.00723,0.00373,0.00626,0.00617,0.01037,0.00678,0.00703,0.01062,0.00834,0.00573,0.00450,0.01251,0.00423,0.00678,0.00970,0.00525,0.00915,0.00976,0.01131,0.00881,0.01279,0.00934,0.00878,0.01471,0.01093,0.00617,0.01034,0.00550,0.00979,0.01012,0.00692,0.00573,0.00954,0.01143,0.00464,0.00550,0.01090,0.00606,0.00342,0.00411,-0.00264,0.00487,0.01426,0.00545,0.00826,0.01218,0.00278,0.00920,0.00992,0.00375,0.00106,,-0.00156,0.00111,,
703858,80212265,OR/B Braun D16 ProfCare x4brush,6.00000,1.00000,oral care,oral care,OR/B,0.00100,-0.00100,,0.00100,,0.00200,0.00600,,,,,0.00350,0.00050,,,,0.00050,,,,0.00050,,,0.00050,,,,0.00100,,,0.00050,0.00050,,,,,,,0.00100,0.00050,,0.00100,,,0.00350,,0.00200,0.00350,,0.00250,,,0.00250,,0.00200,0.01500,0.00400,0.00500
701300,81317994,OR/B EB20 2 Brush Set,12.00000,1.00000,oral care,oral care,OR/B,0.00150,0.01150,0.00525,0.00275,0.00150,0.00525,0.00375,0.00850,0.00190,0.00140,0.00160,0.00320,0.00100,0.00330,0.00080,0.00220,0.00270,0.00100,0.00240,0.00100,0.00710,0.00200,0.00120,0.00360,0.00240,0.00400,0.00250,0.00150,0.00230,0.00240,0.00210,0.00650,0.00170,0.00270,0.00350,0.00540,0.00230,0.00420,0.00450,0.00330,0.00380,0.00360,0.00440,0.00340,0.00240,0.00350,0.00700,0.00240,0.00210,0.00510,0.00080,,,,,,,
701334,81317998,OR/B EB18 2 Brush Set,12.00000,1.00000,oral care,oral care,OR/B,0.00375,0.00900,0.00800,0.00475,0.00525,0.00325,0.00325,0.01575,0.00410,0.00270,0.00110,0.00120,0.00120,0.00180,0.00140,0.00120,0.00210,0.00230,0.00220,0.00130,0.00140,0.00360,0.00410,0.00230,0.00290,0.00320,0.00180,0.00160,0.00150,0.00200,0.00250,0.00310,0.00350,0.00210,0.00300,0.00350,0.00330,0.00420,0.00440,0.00170,0.00430,0.00230,0.00390,0.00140,0.00270,0.00040,,,,,,,,,,,,
702261,84855524,OR/B Braun D12.513 Vitality,6.00000,1.00000,oral care,oral care,OR/B,0.03000,0.01900,0.01400,0.01625,0.01675,0.00925,0.01825,0.02600,0.04700,0.04350,0.04750,0.02550,0.05150,0.04450,0.05800,0.00350,0.07900,0.00050,0.04000,0.05100,0.04950,0.03500,0.03500,0.05200,0.05000,0.03750,0.04750,0.03750,0.03100,0.02850,0.03850,0.04250,0.06800,0.01800,0.04600,0.07850,0.06000,0.03300,0.00050,,,,,,,,,,,,,,,,,,,
701357,75050899,OR/B Shiny Clean 40 Med,96.00000,1.00000,oral care,oral care,OR/B,0.13022,0.17411,0.44347,0.15949,0.36037,0.24698,0.30599,0.24136,0.38542,0.12485,0.30789,0.22057,0.12046,0.40029,0.14829,0.25915,0.28756,0.15446,0.26785,0.25020,0.25481,0.23266,0.34567,0.21250,0.16313,0.45445,0.23283,0.27202,0.27088,0.22126,0.30277,0.27697,0.28420,0.52336,0.28117,0.50735,0.25815,0.28659,0.16544,0.22968,0.16255,0.37224,0.57060,0.28951,0.21512,0.19566,0.27839,0.35481,0.09777,0.22343,0.20163,0.19860,0.20503,0.38987,0.34603,0.35581,0.29234,0.23786
701383,13257398,OR/B Maxi Clean 40MED,96.00000,1.00000,oral care,oral care,OR/B,0.01971,0.03444,0.05012,0.01913,0.05304,0.07487,0.06544,0.05026,0.06372,0.02413,0.03956,0.02610,0.01818,0.06021,0.02366,0.03064,0.04865,0.02658,0.03731,0.02897,0.05682,0.03728,0.05388,0.02925,0.02544,0.06742,0.03367,0.02936,0.03461,0.02622,0.02722,0.02958,0.02627,0.02944,0.02805,0.06444,0.02102,0.02118,0.02085,0.15774,-0.00687,0.00709,0.01946,0.02382,0.02182,0.01815,0.02205,0.06425,0.01054,0.02838,0.02655,0.02727,0.02029,0.03603,0.03998,0.05048,0.05457,0.03397
702807,81322990,Gil Clear Gel Sport 70 ml,6.00000,1.00000,antiperspirant,antiperspirant,Gilette,0.02129,0.02525,0.02027,0.02559,0.04144,0.05673,0.05028,0.04722,0.02899,0.03827,0.01993,0.02016,0.01495,0.01653,0.01744,0.01778,0.03884,0.02559,0.04122,0.03193,0.02378,0.04597,0.02435,0.02831,0.01189,0.03578,0.02253,0.01608,0.02378,0.02661,0.03250,0.03148,0.02899,0.02050,0.02333,0.03306,0.01483,0.02423,0.02752,0.02423,0.02299,0.03114,0.03238,0.05107,0.04484,0.01246,0.00034,0.00827,0.01812,0.02887,0.04258,0.03691,0.02672,0.04122,0.03805,0.06398,0.07824,0.05775
703815,81439599,Gil Gel PowerRush 70ml,6.00000,1.00000,antiperspirant,antiperspirant,Gilette,0.02027,0.01495,0.02763,0.02095,0.03284,0.05662,0.06126,0.04982,0.02887,0.04846,0.02718,0.02740,0.02423,0.01914,0.02129,0.01721,0.03703,0.03171,0.04529,0.03035,0.02752,0.04099,0.02333,0.03012,0.01495,0.03159,0.01483,0.01970,0.01778,0.02593,0.02627,0.03454,0.03227,0.02231,0.02389,0.03442,0.01393,0.03205,0.02129,0.02570,0.02525,0.03284,0.03725,0.05231,0.04518,0.02185,0.03329,0.03238,0.01087,0.02853,0.04711,0.04790,0.03884,0.05718,0.06194,0.08968,0.11652,0.03635
700797,13261653,Gil Gel-CoolWave 70ml,6.00000,1.00000,antiperspirant,antiperspirant,Gilette,0.03556,0.04348,0.04756,0.04065,0.05401,0.07643,0.09217,0.07202,0.05435,0.07281,0.04858,0.05322,0.03567,0.03884,0.03476,0.04099,0.06398,0.05752,0.08617,0.04937,0.05129,0.07689,0.04292,0.06058,0.03069,0.05560,0.03873,0.03442,0.03952,0.04903,0.05911,0.05458,0.05503,0.04461,0.03306,0.06217,0.02321,0.04903,0.04733,0.05220,0.05163,0.05707,0.06217,0.08051,0.07168,0.04665,0.00804,0.08391,0.02695,0.05413,0.07881,0.07100,0.07043,0.12195,0.10802,0.15173,0.20042,0.00849
739550,13266504,AF/SH SER SPLASH ARCTIC 100,6.00000,1.00000,personal care,after shave,Gilette,0.02147,0.02823,0.01968,0.02743,0.02704,0.03519,0.02565,0.02843,0.02386,0.04771,0.02823,0.03399,0.02147,0.02445,0.02624,0.01193,0.02664,0.03181,0.02962,0.02207,0.02147,0.04155,0.02187,0.03916,0.01730,0.04751,0.02684,0.01491,0.02843,0.02068,0.02346,0.02942,0.04075,0.02644,0.02644,0.04533,0.02266,0.02902,0.03678,0.01372,0.02783,0.02008,0.02346,0.02505,0.02525,0.02326,0.03300,0.03022,0.00755,0.00060,0.02326,0.03320,0.00139,-0.00139,-0.00219,-0.00457,0.00417,-0.00219
737775,13253561,FOAM Regular 6x200ml,6.00000,1.00000,personal care,foam,Gilette,0.08547,0.16869,0.09316,0.10359,0.13908,0.24886,0.17040,0.17446,0.10551,0.15543,0.13020,0.17708,0.07237,0.11032,0.17045,0.08926,0.13646,0.08584,0.12780,0.14389,0.18071,0.09605,0.08306,0.13272,0.08670,0.18520,0.08894,0.08231,0.07178,0.17884,0.09717,0.18237,0.13405,0.08841,0.07558,0.14266,0.07141,0.11347,0.23871,0.04287,0.09167,0.07130,0.06729,0.34277,0.02122,0.00342,0.21845,0.08434,0.00599,0.08295,0.10391,0.08328,0.09290,0.09461,0.09728,0.15265,0.12914,0.10075
700823,13253576,FOAM Sensitive 6x200ml,6.00000,1.00000,personal care,foam,Gilette,0.12454,0.20749,0.12828,0.14186,0.16778,0.29253,0.22925,0.23956,0.14009,0.21134,0.16762,0.22935,0.09712,0.13437,0.21877,0.11219,0.18654,0.12261,0.17794,0.18569,0.21727,0.14934,0.12245,0.18921,0.09995,0.26607,0.11625,0.10872,0.10733,0.18921,0.13705,0.24186,0.20199,0.15084,0.13619,0.23828,0.11396,0.17906,0.31140,0.06590,0.15966,0.12320,0.11107,0.36212,0.07344,0.08702,0.22070,0.11139,0.04452,0.11877,0.14854,0.12523,0.13854,0.16147,0.17002,0.24202,0.19098,0.18061
700747,13261546,SERIES FOAM CON 250 GR,6.00000,1.00000,personal care,foam,Gilette,0.01082,0.02907,0.01149,0.01483,0.02479,0.04336,0.03013,0.02880,0.01777,0.02526,0.02038,0.02218,0.00875,0.01771,0.02586,0.01009,0.02165,0.01517,0.01924,0.01964,0.01343,0.02212,0.01711,0.02619,0.02626,0.04390,0.00020,0.01517,0.03047,0.03047,0.02158,0.02252,0.03448,0.02552,0.01924,0.02486,0.01944,0.03862,0.02445,0.01196,0.01016,0.00768,0.00949,0.07270,0.00414,0.00855,0.05780,-0.00020,0.00080,0.00047,0.00241,0.02198,0.01477,0.01644,-0.00274,0.00314,,-0.00214
700771,13261590,SERIES GEL SENS 200 GR,6.00000,1.00000,personal care,gel,Gilette,0.01048,0.02496,0.00983,0.01459,0.01881,0.03715,0.02101,0.02956,0.01689,0.04239,0.02539,0.02742,0.01272,0.01561,0.01149,0.01160,0.02240,0.01636,0.02277,0.01935,0.01828,0.02395,0.02779,0.03768,0.02918,0.05302,0.00385,0.03319,0.03186,0.03314,0.03389,0.04164,0.04148,0.03127,0.03832,0.05035,0.03105,0.04613,0.04313,0.03154,0.03047,0.03747,0.04180,0.10375,0.02085,0.00016,0.07889,0.03079,0.00053,0.03410,0.03293,0.02721,0.03592,0.02999,0.03683,0.05596,0.04137,0.03597
737763,75021184,FUSION RAZER 2 Up,36.00000,1.00000,system razor,razor,Gilette,0.01920,0.04720,0.01560,0.01600,0.04580,0.03720,0.04040,0.03580,0.03640,0.05260,0.03700,0.03620,0.00060,0.07420,0.02160,0.03240,0.01540,0.03460,0.01780,0.04140,0.01940,0.04000,0.03040,0.03820,0.01340,0.05300,0.00980,0.01060,0.01420,0.02240,0.02000,0.02900,0.07880,0.00260,0.03100,0.05400,0.02060,0.02900,0.04720,0.02360,0.02420,0.02580,0.02500,0.04200,0.03700,0.00040,0.02820,0.00140,,0.06700,0.05900,0.03660,0.03620,0.03920,0.03500,0.04300,0.04960,0.08860
702278,81523295,Fus ProGl Flexball R+2Crt,24.00000,1.00000,system razor,razor,Gilette,0.03140,0.05840,0.01780,0.01120,0.03920,0.02920,0.04180,0.03720,0.03400,0.04740,0.02860,0.05040,0.03560,0.08340,0.02260,0.03960,0.03540,0.03920,0.05380,0.06500,0.02660,0.07800,0.04700,0.05440,0.07940,0.07720,0.02080,0.02460,0.01920,0.02920,0.02840,0.04220,0.09540,0.04640,0.04380,0.07340,0.04880,0.04780,0.07320,0.03200,0.03780,0.02320,0.02580,0.06600,0.02260,,0.11980,0.09680,0.03600,0.05240,0.06120,0.04980,0.06440,0.05440,0.04700,0.04320,0.08440,0.11920
703854,81523294,Fus ProGl Pow Flexball R+1Crt,24.00000,1.00000,system razor,razor,Gilette,0.00280,0.02200,0.00600,0.00300,0.01240,0.01380,0.01180,0.01280,0.00740,0.01300,0.01760,0.01160,0.00740,0.01820,0.00940,0.01180,0.00380,0.06320,0.00900,0.02940,0.00800,0.04000,0.01360,0.02240,0.03580,0.03160,0.00800,0.00960,0.01120,0.01680,0.01380,0.01880,0.01180,0.01500,0.01780,0.03680,0.01500,0.02200,0.03620,0.02700,0.02640,0.01780,0.00960,0.00160,0.00060,,0.07080,0.04220,0.01940,0.03260,0.03500,0.02980,0.01380,0.00100,,0.00020,,
703054,81676719,FusPowStyler Trim+R1 x24,24.00000,1.00000,system razor,razor,Gilette,0.00260,0.00840,0.00320,0.00520,0.01080,0.01080,0.01040,0.00820,0.00620,0.00640,0.01020,0.01300,0.00820,0.01740,0.00700,0.00540,0.00640,0.01140,0.00520,0.01000,0.00420,0.01420,0.00440,0.01320,0.00560,0.00900,0.00420,0.00820,0.00780,0.00380,0.00380,0.00520,0.00420,0.00440,0.00660,0.00340,0.00760,0.00520,0.00580,0.00600,0.00220,0.00560,0.00560,0.00440,0.00860,0.00840,0.00460,0.01120,0.00340,0.00460,0.00460,0.00280,0.00940,0.00800,0.00420,0.00580,0.01200,0.00640
702981,75070335,MACH 3 RAZOR 1UP,36.00000,1.00000,system razor,razor,Gilette,0.04780,0.06420,0.01600,0.02620,0.07520,0.05060,0.05640,0.06760,0.03800,0.08940,0.04500,0.05500,0.03060,0.10480,0.02520,0.05280,0.03100,0.04220,0.04520,0.07740,0.03200,0.09240,0.03940,0.04520,0.03080,0.07400,0.01580,0.03220,0.03300,0.02800,0.02800,0.05520,0.03340,0.03900,0.04040,0.06920,0.03860,0.05140,0.06960,0.03340,0.02560,0.03780,0.05200,0.07560,,,0.12960,0.07700,0.04160,0.05220,0.06260,0.03360,0.04300,0.05300,0.05080,0.05140,0.06080,0.08420
701046,13238619,MACH 3 RAZOR+2 CART,36.00000,1.00000,system razor,razor,Gilette,0.01820,0.06420,0.02580,0.01880,0.05360,0.03520,0.01960,0.04960,0.02820,0.05740,0.03460,0.04620,0.02560,0.08600,0.02300,0.02900,0.01820,0.03000,0.03140,0.06840,0.02660,0.06060,0.03340,0.04780,0.02560,0.06480,0.01780,0.02000,0.02240,0.02180,0.02960,0.03220,0.07720,0.02480,0.03480,0.05700,0.03160,0.04240,0.04380,0.02080,0.02480,0.03000,0.02620,0.04300,0.01280,,0.06080,0.07100,0.03040,0.04780,0.04600,0.03260,0.03120,0.03220,0.04060,0.03900,0.05920,0.08440
701008,13240703,MACH 3 TURBO R+2 K,36.00000,1.00000,system razor,razor,Gilette,0.01220,0.04480,0.01100,0.01540,0.02700,0.02100,0.03200,0.03720,0.02040,0.03420,0.03080,0.02540,0.02100,0.06300,0.02280,0.01960,0.01680,0.02940,0.02440,0.04620,0.02140,0.05020,0.02520,0.02820,0.01800,0.04080,0.00860,0.01440,0.01600,0.01160,0.01900,0.02000,0.06840,0.01760,0.02180,0.04120,0.02680,0.02160,0.02980,0.01780,0.01620,0.01500,0.02140,0.04200,0.01620,,0.06560,0.05080,0.02420,0.03340,0.04140,0.02060,0.03380,0.02980,0.03560,0.02920,0.04340,0.04000
737780,80227838,MACH 3 TURBO 1UP,36.00000,1.00000,system razor,razor,Gilette,0.01280,0.04260,0.00840,0.01720,0.03400,0.02760,0.02560,0.02920,0.01780,0.03020,0.02740,0.02420,0.01220,0.05380,0.01580,0.02280,0.01620,0.02680,0.02020,0.03820,0.01020,0.03460,0.02680,0.03400,0.01700,0.04740,0.00900,0.01600,0.01660,0.01640,0.01960,0.02520,0.01340,0.01760,0.02560,0.04700,0.02080,0.02320,0.03920,0.02000,0.02260,0.02900,0.03400,0.02800,0.00780,,0.08360,0.05100,0.02920,0.04260,0.02900,0.01920,0.03540,0.02880,0.04440,0.03640,0.04540,0.04080
701851,,VENUS PINK R+2 K,6.00000,1.00000,system razor,razor,Gilette,0.02520,0.05800,0.03200,0.02960,0.08820,0.09960,0.13160,0.11440,0.07640,0.09560,0.05680,0.07240,0.02140,0.09120,0.03220,0.04900,0.03600,0.08000,0.09060,0.13820,0.04060,0.09660,0.00260,0.08500,0.02840,0.08720,0.03480,0.04160,0.05980,0.06900,0.06380,0.05540,0.07040,0.03280,0.03960,0.08360,0.04480,0.05780,0.06140,0.04140,0.03260,0.04240,0.05440,0.11820,0.05540,0.04080,0.05860,0.07740,0.03240,0.03600,0.07180,0.06540,0.04700,0.08600,0.08220,0.06440,0.02480,0.03840
737776,81760658,Venus Breez (6) R+2 K,6.00000,1.00000,system razor,razor,Gilette,0.01620,0.03280,0.01640,0.01260,0.04780,0.04200,0.07360,0.06040,0.03200,0.04500,0.02800,0.02580,0.01180,0.03280,0.01100,0.01960,0.01600,0.03760,0.04400,0.06580,0.02040,0.04600,0.02660,0.02680,0.01560,0.03700,0.01640,0.01340,0.02320,0.02620,0.03660,0.03060,0.00380,0.00020,,0.05000,0.03020,0.02240,0.03460,0.01380,0.02040,0.02260,0.01480,0.04120,0.03980,,0.03720,0.04760,0.01780,0.03400,0.05100,0.03200,0.02940,0.04840,0.01920,0.02160,0.03100,0.03340
700705,75048932,FUSION Crt 2,20.00000,1.00000,system blade,blade,Gilette,0.03999,0.05465,0.03879,0.03439,0.05865,0.05239,0.06118,0.04026,0.05079,0.07651,0.04959,0.06745,0.03532,0.06385,0.03293,0.04319,0.03146,0.04359,0.05319,0.04492,0.02933,0.06678,0.04252,0.05692,0.03133,0.04612,0.03759,0.03306,0.02999,0.03293,0.03466,0.04052,0.07905,0.03626,0.05532,0.06172,0.04559,0.04812,0.06132,0.03892,0.03346,0.03586,0.05532,0.02613,0.00253,0.00013,0.04532,0.05372,0.01546,0.03106,0.03786,0.03586,0.03333,0.05839,0.04132,0.03759,0.04932,0.05852
700706,75048930,FUSION Crt 4,20.00000,1.00000,system blade,blade,Gilette,0.05334,0.16029,0.06241,0.06641,0.16615,0.13895,0.13682,0.14162,0.11095,0.12348,0.12322,0.14028,0.03840,0.20376,0.04507,0.10481,0.05521,0.13122,0.08348,0.14402,0.04907,0.16829,0.08774,0.11815,0.04987,0.11015,0.05201,0.10135,0.08081,0.09254,0.09361,0.09868,0.08348,0.08588,0.09708,0.20856,0.09628,0.06801,0.15922,0.08881,0.07574,0.09708,0.15015,0.12295,0.09308,0.00027,0.20456,0.20696,0.08214,0.14055,0.09041,0.06294,0.17442,0.19229,0.14749,0.15229,0.19576,0.19309
