sku,code,item_name,in_case,coef,arge_group,category,brand,date,sales,month,year
738306,81702127.0,ARIEL PODS MS 6x12x25.2g,6.00000,1.0,pods,pods,Ariel,2022-09-01,0.07356,Sep,2022
737796,81702131.0,ARIEL PODS MS 3x30x25.2g,3.00000,1.0,pods,pods,Ariel,2022-09-01,0.0666,Sep,2022
703398,81719660.0,ARIEL PODS MS 3x23x27g,3.00000,1.0,pods,pods,Ariel,2022-09-01,0.03542,Sep,2022
703399,81490439.0,ARIEL PODS Color 3x23x28.8g,3.00000,1.0,pods,pods,Ariel,2022-09-01,0.0851,Sep,2022
737885,81687036.0,TIDE HS LEMON 22x400gr,22.00000,1.0,hs,HS,Tide,2022-09-01,,Sep,2022
737887,81687037.0,TIDE HS Lemon P/B 38x400gr,38.00000,1.0,hs,HS,Tide,2022-09-01,,Sep,2022
703943,81653898.0,TIDE HS Lemon P/B 23x750gr,23.00000,1.0,hs,HS,Tide,2022-09-01,,Sep,2022
737886,81687035.0,TIDE LS LEMON 22X400gr,22.00000,1.0,400-450 gr,LS,Tide,2022-09-01,,Sep,2022
703941,81568562.0,TIDE LS LEMON 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
703942,81568563.0,TIDE LS LEMON 6x2.5KG,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
737971,81687038.0,TIDE LS COLOR 22x400gr,22.00000,1.0,400-450 gr,LS,Tide,2022-09-01,,Sep,2022
703939,81568559.0,TIDE LS COLOR 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
703940,81568560.0,TIDE LS COLOR 6x2.5KG,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,-0.00067,Sep,2022
703913,81568561.0,TIDE LS COLOR 5KG,1.00000,1.0,4 kg & big,LS,Tide,2022-09-01,-0.00133,Sep,2022
737890,81685645.0,TIDE LS LAVENDER 10x1.35 KG,1.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
738357,81749618.0,TIDE HS AF 11x400gr RUS,11.00000,1.0,hs,LS,Tide,2022-09-01,0.14773,Sep,2022
738362,81749599.0,TIDE LS AF 11x450gr RUS,11.00000,1.0,400-450 gr,LS,Tide,2022-09-01,0.30582,Sep,2022
738359,81749602.0,TIDE LS Color 11x450gr RUS,11.00000,1.0,400-450 gr,LS,Tide,2022-09-01,0.4536,Sep,2022
739152,81722946.0,TIDE LS Color 10x1.2KG RUS,1.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
738363,81749605.0,TIDE LS Color 10x1.5kg RUS,1.00000,1.0,1-3 kg,LS,Tide,2022-09-01,0.0115,Sep,2022
739151,81749613.0,TIDE LS Color 6x2.5kg RUS,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,0.0005,Sep,2022
739157,81722968.0,TIDE LS AF 6x2.5kg RUS,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
738365,81193589.0,TIDE LS COLOR 6x3KG RUS,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,1.092,Sep,2022
738366,81201002.0,TIDE LS Lenor+Color 6x3kg RUS,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,,Sep,2022
738368,81201005.0,TIDE LS AF 6x3kg RUS,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,1.0192,Sep,2022
738377,81769353.0,TIDE LS AF 1x6kg RUS,1.00000,1.0,4 kg & big,LS,Tide,2022-09-01,0.2352,Sep,2022
739403,81201001.0,TIDE LS LAV&BIRCH WATER 6X3KG EECAR,6.00000,1.0,1-3 kg,LS,Tide,2022-09-01,0.0026,Sep,2022
738376,81722960.0,TIDE LS COLOR (B15) 1X6KG VO EECAR,1.00000,1.0,4 kg & big,LS,Tide,2022-09-01,0.3836,Sep,2022
738370,81722954.0,TIDE LS COLOR 1X4.5KG VO EE,1.00000,1.0,4 kg & big,LS,Tide,2022-09-01,0.0003,Sep,2022
738379,81769355.0,TIDE LS COLOR 1x9kg RUS,1.00000,1.0,4 kg & big,LS,Tide,2022-09-01,0.096,Sep,2022
738353,81720858.0,TIDE PODS Alpine 3x23x22.8g,3.00000,1.0,pods,pods,Tide,2022-09-01,-0.00414,Sep,2022
738348,81702107.0,TIDE PODS Alpine 6x12x22.8g,6.00000,1.0,pods,pods,Tide,2022-09-01,,Sep,2022
738352,81744706.0,TIDE PODS Color 3x23x22.8g,3.00000,1.0,pods,pods,Tide,2022-09-01,-0.00092,Sep,2022
738347,81702106.0,TIDE PODS Color 6x12x22.8g,6.00000,1.0,pods,pods,Tide,2022-09-01,0.10332,Sep,2022
700922,81251055.0,Lenor Baby.Sens 12x1L,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703867,81524378.0,Lenor Bouquet 12x930ML /violet,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703868,81524352.0,Lenor Orchid 12x930ML /yellow,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
700924,81251058.0,Lenor Scand.Spr 12x1L,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
738020,81695060.0,Lenor Lavander 12x910ML,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703384,81490991.0,Lenor Garden 12x930ML/red,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703988,81660285.0,Lenor Sea Mineral 12x910ML,12.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703989,81660283.0,Lenor Sheabutter 12x910ML,12.00000,1.0,,LQ,Fairy,2022-09-01,-0.00015,Sep,2022
703987,81660287.0,Lenor Silk 12x910ML,12.00000,1.0,,LQ,Fairy,2022-09-01,-8e-05,Sep,2022
737967,81682465.0,Lenor Garden 6x1.8L,6.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
737969,81660291.0,Lenor Sea Mineral 6x1.785L,6.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
737968,81660289.0,Lenor Sheabutter 6x1.785L,6.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
737970,81660293.0,Lenor Silk 6x1.785L,6.00000,1.0,,LQ,Fairy,2022-09-01,,Sep,2022
703340,81586711.0,Fairy Apple 450ml,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700677,81087310.0,Fairy Chamomile&Vit.E 500ml,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700680,81066493.0,Fairy Extra Care 21X500ML,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
703342,81586715.0,Fairy Granate 21x450ml,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
703339,81578334.0,Fairy Lemon 450ml,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
703341,81586714.0,Fairy Orange 21x450ml,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738910,81723371.0,Fairy Lemon 20x750ml,2.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738913,81723419.0,Fairy Pl-Higiene Lemon 21x500ml,21.00000,1.0,platinium,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738912,81723420.0,Fairy Pl-Higiene&Lime 20x750ml,2.00000,1.0,platinium,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739182,81742874.0,FAIRY HDW LOTION 21X450ML SENS CAU-CAR,21.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739183,81742875.0,FAIRY HDW LOTION 20X750ML SENS CAU-CAR,2.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739161,81742876.0,FAIRY HDW LOTION 16X1000ML SENS CAU-CAR,16.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738914,81723422.0,Fairy Lemon 9x1.5L,9.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738911,81723408.0,Fairy Apple 9x1.5L,9.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738909,81475626.0,Fairy Apple 16x1L,16.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700679,81118955.0,Fairy Extra Care 1L,1.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
738908,81475622.0,Fairy Lemon 16x1L,16.00000,1.0,,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700687,81743687.0,Fairy Lemon 21x500ml New,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,0.01072,Sep,2022
700692,81743690.0,Fairy Apple 21x500ml New,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,0.00247,Sep,2022
700685,81743698.0,Fairy Forest Ber 21x500ml New,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,0.00181,Sep,2022
738181,81730983.0,Fairy Pure & Clean 21x450ml,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,0.34685,Sep,2022
739698,,FAIRY HDW APPLE 21X450ML ALHRM CEN/PL,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739700,,FAIRY HDW LEMON 21X450ML ALHRM  CEN/PL,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739702,,FAIRY HDW POMEGRN 21X450ML ALHRM CEN/PL,21.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739701,,FAIRY HDW APPLE 12X900ML ALHRM CEN,12.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739699,,FAIRY HDW LEMON 12X900ML ALHRM CEN,12.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700686,81743688.0,Fairy Lemon 10x1 L New,1.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
700691,81743692.0,Fairy Apple 10x1 L New,1.00000,1.0,base,dishwashing liqud,Fairy,2022-09-01,,Sep,2022
739076,81677043.0,Fairy ADW Lemon 5X22,5.00000,1.0,fairy pods,pods,Fairy,2022-09-01,,Sep,2022
737770,81634426.0,Fairy ADW Lemon 5X36,5.00000,1.0,fairy pods,pods,Fairy,2022-09-01,,Sep,2022
737879,81688699.0,Fairy ADW Pl-Lemon 5X16,5.00000,1.0,fairy pods,pods,Fairy,2022-09-01,,Sep,2022
739120,81688700.0,Fairy ADW Pl-Lemon 5X26,5.00000,1.0,fairy pods,pods,Fairy,2022-09-01,,Sep,2022
737964,,Pamp BW Sensitive 12x52,12.00000,1.0,total wipes,wipes,Pampers,2022-09-01,0.052,Sep,2022
737963,,Pamp BW Fresh 12x52,12.00000,1.0,total wipes,wipes,Pampers,2022-09-01,0.01634,Sep,2022
737867,81688520.0,PAMP Pants S6 3x25,3.00000,1.0,total pants,diapers,Pampers,2022-09-01,0.00556,Sep,2022
737864,81688518.0,PAMP Pants S5 3x28,3.00000,1.0,total pants,diapers,Pampers,2022-09-01,0.33525,Sep,2022
737863,81692466.0,PAMP Pants S4 3x30,3.00000,1.0,total pants,diapers,Pampers,2022-09-01,0.22833,Sep,2022
739303,81561943.0,PAMP NewBaby S1 8*27,8.00000,1.0,total n1,diapers,Pampers,2022-09-01,0.48405,Sep,2022
738025,81680814.0,PAMP GP S3 2x90 6-10 kg,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,3.289,Sep,2022
739307,81680818.0,PAMP GP S4 2x76 9-14 kg,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,5.26652,Sep,2022
738026,81680823.0,PAMP GP S4+ 2x70 10-15 kg,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,0.46824,Sep,2022
739309,81680827.0,PAMP GP S5 2x64 11-16 kg,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,5.5704,Sep,2022
738028,81680831.0,PAMP GP S6 2x56 13-18kg,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,3.40841,Sep,2022
737966,81680794.0,PAMP JP S3 2x70,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737962,81680796.0,PAMP JP S4 3x62,3.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737955,81680801.0,PAMP JP S5 2x54,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737946,81680808.0,PAMP JP S6 3x48,3.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737947,81087755.0,PAMP S1 NewBaby 4x43,4.00000,1.0,total n1,diapers,Pampers,2022-09-01,0.0688,Sep,2022
737948,81571285.0,PAMP S2 9x17 new,9.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737950,81571286.0,PAMP S3 8x15 new,8.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737951,81571287.0,PAMP S4 8x13 new,8.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737949,81571288.0,PAMP S5 8x11 new,8.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737959,81678651.0,PAMP S6 8x10 new,8.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737958,81499892.0,PAMP S2 MINI 2x66,2.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737956,81555677.0,PAMP S3 MIDI 3x54,3.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737961,81555693.0,PAMP S4+ MAXI 4x40,4.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737960,81499722.0,PAMP S4 MAXI 3x46,3.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737953,81680813.0,PAMP S5 JUNIOR 3X38,3.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737829,81680817.0,PAMP S6 4x32,4.00000,1.0,total pampers ,diapers,Pampers,2022-09-01,,Sep,2022
737995,81689698.0,Pamp Premium S1 2x52 VP,2.00000,1.0,total premium,diapers,Pampers,2022-09-01,0.16496,Sep,2022
737994,81689699.0,Pamp Premium S2 2x46 VP,2.00000,1.0,total premium,diapers,Pampers,2022-09-01,0.25785,Sep,2022
737936,81629457.0,Pamp Premium S3 4x40,4.00000,1.0,total premium,diapers,Pampers,2022-09-01,0.15711,Sep,2022
737935,81689701.0,Pamp Premium S4 4x34,4.00000,1.0,total premium,diapers,Pampers,2022-09-01,0.177,Sep,2022
737938,81689908.0,Pamp Premium S5 4x30,4.00000,1.0,total premium,diapers,Pampers,2022-09-01,0.18851,Sep,2022
700062,83733864.0,ALWAYS Classic Normal 16x9,16.00000,1.0,classic,feminine care,Always,2022-09-01,0.00323,Sep,2022
700037,83706279.0,Always Classic Fresh 16x9,16.00000,1.0,classic,feminine care,Always,2022-09-01,0.00514,Sep,2022
738968,83723122.0,Always Classic Night 16X8,16.00000,1.0,classic,feminine care,Always,2022-09-01,0.35118,Sep,2022
702641,83733865.0,ALWAYS CLASSIC MAXI 12x8,12.00000,1.0,classic,feminine care,Always,2022-09-01,0.28343,Sep,2022
700052,83700288.0,ALWAYS U LIGHT 16x10,16.00000,1.0,ultra,feminine care,Always,2022-09-01,0.02925,Sep,2022
700070,83700224.0,ALWAYS U NIGHT 24x7,24.00000,1.0,ultra,feminine care,Always,2022-09-01,0.12256,Sep,2022
700073,83700655.0,ALWAYS U NIGHT ECO 16X14,16.00000,1.0,ultra,feminine care,Always,2022-09-01,0.09076,Sep,2022
700055,83700226.0,ALWAYS U NORMAL 16X10,16.00000,1.0,ultra,feminine care,Always,2022-09-01,0.17513,Sep,2022
700071,83702657.0,ALWAYS U SUPER 20X8,2.00000,1.0,ultra,feminine care,Always,2022-09-01,0.14601,Sep,2022
703990,83746960.0,ALWAYS U SUPER QP 12x30,12.00000,1.0,ultra,feminine care,Always,2022-09-01,0.0595,Sep,2022
700049,83746962.0,ALWAYS U SUPER VP 16x16,16.00000,1.0,ultra,feminine care,Always,2022-09-01,0.05967,Sep,2022
703984,83734556.0,ALWAYS U LIGHT 12x36 QP,12.00000,1.0,ultra,feminine care,Always,2022-09-01,0.114,Sep,2022
703983,83734557.0,Always U Normal QP 12x36,12.00000,1.0,ultra,feminine care,Always,2022-09-01,0.00045,Sep,2022
703982,83734554.0,ALWAYS U NIGHT S-ECO 12X26,12.00000,1.0,ultra,feminine care,Always,2022-09-01,0.10303,Sep,2022
703950,83734650.0,ALWAYS U Sens Normal Eco 12X20,12.00000,1.0,ultra,feminine care,Always,2022-09-01,,Sep,2022
703949,83734649.0,ALWAYS U Sens NORMAL 20X10,2.00000,1.0,ultra,feminine care,Always,2022-09-01,,Sep,2022
703948,83734655.0,Always U Sens Night Eco 16x14,16.00000,1.0,ultra,feminine care,Always,2022-09-01,,Sep,2022
703947,83734654.0,Always U Sens Night 24x7,24.00000,1.0,ultra,feminine care,Always,2022-09-01,,Sep,2022
703215,83723982.0,Always U Extra Night Eco 15x12,15.00000,1.0,ultra,feminine care,Always,2022-09-01,0.0703,Sep,2022
739019,83743361.0,Always U Extra Night 24x6,24.00000,1.0,ultra,feminine care,Always,2022-09-01,0.02723,Sep,2022
738083,83740822.0,Always Large Fresh 8X24,8.00000,1.0,liners,feminine care,Always,2022-09-01,0.0246,Sep,2022
738082,83740832.0,Always Large 6X26,6.00000,1.0,liners,feminine care,Always,2022-09-01,0.04629,Sep,2022
739174,83723158.0,Always Large 4x48,4.00000,1.0,liners,feminine care,Always,2022-09-01,,Sep,2022
738084,83740820.0,Always LONG PLUS 8X24,8.00000,1.0,liners,feminine care,Always,2022-09-01,0.03166,Sep,2022
738088,83740823.0,Always Normal Fresh scent 10X30,1.00000,1.0,liners,feminine care,Always,2022-09-01,0.05491,Sep,2022
738087,83740818.0,Always Normal Fresh 15X30,15.00000,1.0,liners,feminine care,Always,2022-09-01,0.04758,Sep,2022
703994,83734960.0,Always-PL U Norm 16x8,16.00000,1.0,platinium,feminine care,Always,2022-09-01,,Sep,2022
703993,83734964.0,Always-PL U Night 20x6,2.00000,1.0,platinium,feminine care,Always,2022-09-01,0.09318,Sep,2022
737824,83739972.0,Always-PL U Sup Eco 10X14,1.00000,1.0,platinium,feminine care,Always,2022-09-01,0.03856,Sep,2022
737972,83739973.0,Always-PL U Sup Eco 8X26 QP,8.00000,1.0,platinium,feminine care,Always,2022-09-01,0.04506,Sep,2022
703992,83734961.0,Always-PL U Norm Eco 8x16,8.00000,1.0,platinium,feminine care,Always,2022-09-01,,Sep,2022
737973,83739970.0,Always-PL U Norm Eco 8X30 QP,8.00000,1.0,platinium,feminine care,Always,2022-09-01,0.047,Sep,2022
737974,83739976.0,Always-PL U Night Eco 8X22 QP,8.00000,1.0,platinium,feminine care,Always,2022-09-01,0.03043,Sep,2022
703991,83734965.0,Always-PL U Night Eco10x12,1.00000,1.0,platinium,feminine care,Always,2022-09-01,0.10885,Sep,2022
700524,83708814.0,Disc Water Lilly SP 18*20,18.00000,1.0,discreet,feminine care,Discreete,2022-09-01,0.11672,Sep,2022
702514,83702602.0,Disc Normal SP 18*20,18.00000,1.0,discreet,feminine care,Discreete,2022-09-01,0.13917,Sep,2022
703960,83733557.0,Disc Normal QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2022-09-01,0.12416,Sep,2022
737808,83744500.0,Disc Summer Fresh QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2022-09-01,0.13033,Sep,2022
703972,83733577.0,Disc WaterLily QP 8*60,8.00000,1.0,discreet,feminine care,Discreete,2022-09-01,0.1025,Sep,2022
737785,81442605.0,PANT Serum Oil Therapy 100ml,6.00000,1.0,,hair care,Pantene,2022-09-01,,Sep,2022
738997,81237777.0,PANT COND Aqua Light 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,0.14603,Sep,2022
701548,80932741.0,PANT COND CLASSIC 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,,Sep,2022
701550,80932744.0,PANT COND COLOUR 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,,Sep,2022
701576,81054406.0,PANT COND Repair&Protect 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,0.17248,Sep,2022
703111,81385479.0,PANT COND Moisture & Renew 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,,Sep,2022
703181,81422068.0,PANT COND Oil Therapy 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,,Sep,2022
703840,81537680.0,PANT COND HAIRFALL 200 ML,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,0.09818,Sep,2022
701585,80932745.0,PANT COND Silky Shine 200ml,6.00000,1.0,conditioner,hair care,Pantene,2022-09-01,0.15015,Sep,2022
701516,81237760.0,PANT Aqua Light 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,0.21695,Sep,2022
701524,81163800.0,PANT CLASSIC 250,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
701539,81163801.0,PANT COLOUR 250,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,0.25097,Sep,2022
701512,80938925.0,PANT Repair & Protect 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,0.29481,Sep,2022
703110,,PANT Moisture & Renew 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
703180,81422064.0,PANT Oil Therapy 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,0.02508,Sep,2022
701643,81455053.0,PANT Thin & Strong 250ml,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
703839,81537678.0,PANT HAIRFALL 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
701640,81184018.0,PANT Silky Shine 250 ML,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,0.08612,Sep,2022
739063,,PNT VS SH SUPERFOOD 250 ML EECAU,6.00000,1.0,250 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
737855,81706859.0,PANT Nutrient Cocktail 400,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
701513,81164001.0,PANT Repair & Protect 400 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,,Sep,2022
701517,81237792.0,PANT Aqua Light 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.36753,Sep,2022
739189,81664693.0,PANT CLASSIC 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.1806,Sep,2022
701542,80932752.0,PANT COLOUR 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.10799,Sep,2022
703107,81382655.0,PANT Moisture & Renew 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.14191,Sep,2022
703179,81416646.0,PANT Oil Therapy 400ml,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.09663,Sep,2022
737893,81755729.0,PANT Nutrient Cocktail 3/1 6x360,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.08918,Sep,2022
703838,81537666.0,PANT HAIRFALL 400 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.1027,Sep,2022
737812,81664688.0,PANT SILKY SHINE 3/1 6x360 ML,6.00000,1.0,400 ml shampoo,hair care,Pantene,2022-09-01,0.10584,Sep,2022
700836,81132442.0,H&SH Hfall Men 200 ml,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,,Sep,2022
700839,80994303.0,H&SH CITRUS FRESH 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.24336,Sep,2022
700848,80967232.0,H&SH CLASSIC 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.24678,Sep,2022
700843,80967230.0,H&SH CLASSIC 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.29471,Sep,2022
700872,2004597.0,H&SH MENTHOL 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.24896,Sep,2022
737777,81642237.0,H&SH NOURISHING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,,Sep,2022
700903,80983747.0,H&SH SMOOTH&SILKY 2/1 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.18283,Sep,2022
703056,81335902.0,H&SH Apple 200ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.198,Sep,2022
700860,81751519.0,H&SH MENTHOL 200,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.18166,Sep,2022
700853,81207043.0,H&SH MOISTURIZING 200 ML,6.00000,1.0,200 ml shampoo,hair care,H&S,2022-09-01,0.23029,Sep,2022
738005,,H&SH Hfall Men 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.22702,Sep,2022
700840,,H&SH CITRUS FRESH 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,,Sep,2022
700850,80902239.0,H&SH CLASSIC 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.25425,Sep,2022
700845,81037527.0,H&SH CLASSIC CLEAN 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.30824,Sep,2022
700873,80902252.0,H&SH MENTHOL 2in1 400 ml,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.26717,Sep,2022
739206,81745576.0,H&SH Deep Clean Mint 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.14222,Sep,2022
739207,81745574.0,H&SH Deep Clean Citrus 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.08558,Sep,2022
739208,81745572.0,H&SH Deep Clean Sea Mineral 6x400ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.02816,Sep,2022
737778,81642238.0,H&SH NOURISHING 400 ML,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,,Sep,2022
700905,80902254.0,H&SH SMOOT&SILKY 2/1 400,6.00000,1.0,400 ml shampoo,hair care,H&S,2022-09-01,0.14206,Sep,2022
703280,81434457.0,H&SH CITRUS FRESH 600ML,6.00000,1.0,600 ml shampoo,hair care,H&S,2022-09-01,0.16431,Sep,2022
703277,81435789.0,H&SH Menthol 600ml,6.00000,1.0,600 ml shampoo,hair care,H&S,2022-09-01,0.17668,Sep,2022
703281,81435788.0,H&SH CLASSIC 2/1 600ml,6.00000,1.0,shower gel,hair care,H&S,2022-09-01,0.20609,Sep,2022
738984,81730089.0,H&SH SH+GEL Deep Clean 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2022-09-01,,Sep,2022
738985,81730101.0,H&SH SH+GEL Energy 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2022-09-01,,Sep,2022
738986,81730091.0,H&SH SH+GEL Refreshing 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2022-09-01,,Sep,2022
738987,81730097.0,H&SH SH+GEL Sens 6*360ml,6.00000,1.0,shower gel,hair care,H&S,2022-09-01,,Sep,2022
737858,81279896.0,Pro Series Shine 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2022-09-01,0.1945,Sep,2022
737859,81279897.0,Pro Series Repair 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2022-09-01,0.30906,Sep,2022
737861,81279901.0,Pro Series Volume 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2022-09-01,0.26588,Sep,2022
737860,81279899.0,Pro Series Color 6x500ml,6.00000,1.0,hair care,hair care,Pro Series,2022-09-01,0.13557,Sep,2022
